,country_name,wbcode,year,gdppc,region,dem
1,Afghanistan,AFG,1960,NA,MNA,0
2,Afghanistan,AFG,1961,NA,MNA,0
3,Afghanistan,AFG,1962,NA,MNA,0
4,Afghanistan,AFG,1963,NA,MNA,0
5,Afghanistan,AFG,1964,NA,MNA,0
6,Afghanistan,AFG,1965,NA,MNA,0
7,Afghanistan,AFG,1966,NA,MNA,0
8,Afghanistan,AFG,1967,NA,MNA,0
9,Afghanistan,AFG,1968,NA,MNA,0
10,Afghanistan,AFG,1969,NA,MNA,0
11,Afghanistan,AFG,1970,NA,MNA,0
12,Afghanistan,AFG,1971,NA,MNA,0
13,Afghanistan,AFG,1972,NA,MNA,0
14,Afghanistan,AFG,1973,NA,MNA,0
15,Afghanistan,AFG,1974,NA,MNA,0
16,Afghanistan,AFG,1975,NA,MNA,0
17,Afghanistan,AFG,1976,NA,MNA,0
18,Afghanistan,AFG,1977,NA,MNA,0
19,Afghanistan,AFG,1978,NA,MNA,0
20,Afghanistan,AFG,1979,NA,MNA,0
21,Afghanistan,AFG,1980,NA,MNA,0
22,Afghanistan,AFG,1981,NA,MNA,0
23,Afghanistan,AFG,1982,NA,MNA,0
24,Afghanistan,AFG,1983,NA,MNA,0
25,Afghanistan,AFG,1984,NA,MNA,0
26,Afghanistan,AFG,1985,NA,MNA,0
27,Afghanistan,AFG,1986,NA,MNA,0
28,Afghanistan,AFG,1987,NA,MNA,0
29,Afghanistan,AFG,1988,NA,MNA,0
30,Afghanistan,AFG,1989,NA,MNA,0
31,Afghanistan,AFG,1990,NA,MNA,0
32,Afghanistan,AFG,1991,NA,MNA,0
33,Afghanistan,AFG,1992,NA,MNA,0
34,Afghanistan,AFG,1993,NA,MNA,0
35,Afghanistan,AFG,1994,NA,MNA,0
36,Afghanistan,AFG,1995,NA,MNA,0
37,Afghanistan,AFG,1996,NA,MNA,0
38,Afghanistan,AFG,1997,NA,MNA,0
39,Afghanistan,AFG,1998,NA,MNA,0
40,Afghanistan,AFG,1999,NA,MNA,0
41,Afghanistan,AFG,2000,NA,MNA,0
42,Afghanistan,AFG,2001,NA,MNA,0
43,Afghanistan,AFG,2002,NA,MNA,0
44,Afghanistan,AFG,2003,NA,MNA,0
45,Afghanistan,AFG,2004,NA,MNA,0
46,Afghanistan,AFG,2005,NA,MNA,0
47,Afghanistan,AFG,2006,NA,MNA,0
48,Afghanistan,AFG,2007,NA,MNA,0
49,Afghanistan,AFG,2008,NA,MNA,0
50,Afghanistan,AFG,2009,NA,MNA,0
51,Afghanistan,AFG,2010,NA,MNA,0
52,Angola,AGO,1960,NA,AFR,NA
53,Angola,AGO,1961,NA,AFR,NA
54,Angola,AGO,1962,NA,AFR,NA
55,Angola,AGO,1963,NA,AFR,NA
56,Angola,AGO,1964,NA,AFR,NA
57,Angola,AGO,1965,NA,AFR,NA
58,Angola,AGO,1966,NA,AFR,NA
59,Angola,AGO,1967,NA,AFR,NA
60,Angola,AGO,1968,NA,AFR,NA
61,Angola,AGO,1969,NA,AFR,NA
62,Angola,AGO,1970,NA,AFR,NA
63,Angola,AGO,1971,NA,AFR,NA
64,Angola,AGO,1972,NA,AFR,NA
65,Angola,AGO,1973,NA,AFR,NA
66,Angola,AGO,1974,NA,AFR,NA
67,Angola,AGO,1975,NA,AFR,0
68,Angola,AGO,1976,NA,AFR,0
69,Angola,AGO,1977,NA,AFR,0
70,Angola,AGO,1978,NA,AFR,0
71,Angola,AGO,1979,NA,AFR,0
72,Angola,AGO,1980,NA,AFR,0
73,Angola,AGO,1981,NA,AFR,0
74,Angola,AGO,1982,NA,AFR,0
75,Angola,AGO,1983,NA,AFR,0
76,Angola,AGO,1984,NA,AFR,0
77,Angola,AGO,1985,796.281311,AFR,0
78,Angola,AGO,1986,796.012085,AFR,0
79,Angola,AGO,1987,837.3189697,AFR,0
80,Angola,AGO,1988,862.8352051,AFR,0
81,Angola,AGO,1989,844.4938354,AFR,0
82,Angola,AGO,1990,818.9473267,AFR,0
83,Angola,AGO,1991,784.9331055,AFR,0
84,Angola,AGO,1992,707.5671997,AFR,0
85,Angola,AGO,1993,515.5169067,AFR,0
86,Angola,AGO,1994,516.6934814,AFR,0
87,Angola,AGO,1995,553.3642578,AFR,0
88,Angola,AGO,1996,598.1636963,AFR,0
89,Angola,AGO,1997,628.2888794,AFR,0
90,Angola,AGO,1998,653.3689575,AFR,0
91,Angola,AGO,1999,655.9000854,AFR,0
92,Angola,AGO,2000,655.5317993,AFR,0
93,Angola,AGO,2001,654.4242554,AFR,0
94,Angola,AGO,2002,723.9829102,AFR,0
95,Angola,AGO,2003,722.2527466,AFR,0
96,Angola,AGO,2004,775.9716187,AFR,0
97,Angola,AGO,2005,905.7528687,AFR,0
98,Angola,AGO,2006,1040.977539,AFR,0
99,Angola,AGO,2007,1239.745239,AFR,0
100,Angola,AGO,2008,1370.737549,AFR,0
101,Angola,AGO,2009,1341.307739,AFR,0
102,Angola,AGO,2010,1381.004272,AFR,0
103,Albania,ALB,1960,NA,ECA,0
104,Albania,ALB,1961,NA,ECA,0
105,Albania,ALB,1962,NA,ECA,0
106,Albania,ALB,1963,NA,ECA,0
107,Albania,ALB,1964,NA,ECA,0
108,Albania,ALB,1965,NA,ECA,0
109,Albania,ALB,1966,NA,ECA,0
110,Albania,ALB,1967,NA,ECA,0
111,Albania,ALB,1968,NA,ECA,0
112,Albania,ALB,1969,NA,ECA,0
113,Albania,ALB,1970,NA,ECA,0
114,Albania,ALB,1971,NA,ECA,0
115,Albania,ALB,1972,NA,ECA,0
116,Albania,ALB,1973,NA,ECA,0
117,Albania,ALB,1974,NA,ECA,0
118,Albania,ALB,1975,NA,ECA,0
119,Albania,ALB,1976,NA,ECA,0
120,Albania,ALB,1977,NA,ECA,0
121,Albania,ALB,1978,NA,ECA,0
122,Albania,ALB,1979,NA,ECA,0
123,Albania,ALB,1980,1060.68457,ECA,0
124,Albania,ALB,1981,1099.512695,ECA,0
125,Albania,ALB,1982,1110.512207,ECA,0
126,Albania,ALB,1983,1101.335693,ECA,0
127,Albania,ALB,1984,1065.235352,ECA,0
128,Albania,ALB,1985,1059.865723,ECA,0
129,Albania,ALB,1986,1091.560547,ECA,0
130,Albania,ALB,1987,1054.247803,ECA,0
131,Albania,ALB,1988,1013.629028,ECA,0
132,Albania,ALB,1989,1092.474609,ECA,0
133,Albania,ALB,1990,977.7655029,ECA,0
134,Albania,ALB,1991,687.9918823,ECA,0
135,Albania,ALB,1992,643.2858276,ECA,1
136,Albania,ALB,1993,714.2414551,ECA,1
137,Albania,ALB,1994,784.5831299,ECA,1
138,Albania,ALB,1995,899.782959,ECA,1
139,Albania,ALB,1996,990.6531982,ECA,0
140,Albania,ALB,1997,895.5609741,ECA,1
141,Albania,ALB,1998,1013.514343,ECA,1
142,Albania,ALB,1999,1118.171509,ECA,1
143,Albania,ALB,2000,1200.137451,ECA,1
144,Albania,ALB,2001,1281.842773,ECA,1
145,Albania,ALB,2002,1313.722778,ECA,1
146,Albania,ALB,2003,1381.040771,ECA,1
147,Albania,ALB,2004,1454.022827,ECA,1
148,Albania,ALB,2005,1525.723633,ECA,1
149,Albania,ALB,2006,1594.495117,ECA,1
150,Albania,ALB,2007,1681.613892,ECA,1
151,Albania,ALB,2008,1804.419434,ECA,1
152,Albania,ALB,2009,1857.352905,ECA,1
153,Albania,ALB,2010,1914.996582,ECA,1
154,Argentina,ARG,1960,5251.876953,LAC,0
155,Argentina,ARG,1961,5448.303711,LAC,0
156,Argentina,ARG,1962,5316.579102,LAC,0
157,Argentina,ARG,1963,4956.216309,LAC,0
158,Argentina,ARG,1964,5375.463867,LAC,0
159,Argentina,ARG,1965,5855.611328,LAC,0
160,Argentina,ARG,1966,5733.312012,LAC,0
161,Argentina,ARG,1967,5833.052246,LAC,0
162,Argentina,ARG,1968,6028.124512,LAC,0
163,Argentina,ARG,1969,6515.364258,LAC,0
164,Argentina,ARG,1970,6611.234375,LAC,0
165,Argentina,ARG,1971,6872.758301,LAC,0
166,Argentina,ARG,1972,6867.510742,LAC,0
167,Argentina,ARG,1973,6940.168457,LAC,1
168,Argentina,ARG,1974,7200.908203,LAC,1
169,Argentina,ARG,1975,7081.660645,LAC,1
170,Argentina,ARG,1976,6830.307617,LAC,0
171,Argentina,ARG,1977,7193.564941,LAC,0
172,Argentina,ARG,1978,6767.812012,LAC,0
173,Argentina,ARG,1979,7349.624023,LAC,0
174,Argentina,ARG,1980,7540.685059,LAC,0
175,Argentina,ARG,1981,7004.458496,LAC,0
176,Argentina,ARG,1982,6556.347656,LAC,0
177,Argentina,ARG,1983,6707.056641,LAC,1
178,Argentina,ARG,1984,6751.820313,LAC,1
179,Argentina,ARG,1985,6146.155273,LAC,1
180,Argentina,ARG,1986,6531.92627,LAC,1
181,Argentina,ARG,1987,6623.374512,LAC,1
182,Argentina,ARG,1988,6360.588379,LAC,1
183,Argentina,ARG,1989,5800.057129,LAC,1
184,Argentina,ARG,1990,5581.962402,LAC,1
185,Argentina,ARG,1991,6203.445801,LAC,1
186,Argentina,ARG,1992,6851.752441,LAC,1
187,Argentina,ARG,1993,7162.093262,LAC,1
188,Argentina,ARG,1994,7483.561035,LAC,1
189,Argentina,ARG,1995,7179.938965,LAC,1
190,Argentina,ARG,1996,7484.003906,LAC,1
191,Argentina,ARG,1997,7994.115723,LAC,1
192,Argentina,ARG,1998,8205.474609,LAC,1
193,Argentina,ARG,1999,7839.515137,LAC,1
194,Argentina,ARG,2000,7695.594238,LAC,1
195,Argentina,ARG,2001,7283.062988,LAC,1
196,Argentina,ARG,2002,6428.394043,LAC,1
197,Argentina,ARG,2003,6933.155762,LAC,1
198,Argentina,ARG,2004,7492.249512,LAC,1
199,Argentina,ARG,2005,8107.975586,LAC,1
200,Argentina,ARG,2006,8717.176758,LAC,1
201,Argentina,ARG,2007,9388.688477,LAC,1
202,Argentina,ARG,2008,9935.833984,LAC,1
203,Argentina,ARG,2009,9933.229492,LAC,1
204,Argentina,ARG,2010,10749.41895,LAC,1
205,Armenia,ARM,1960,NA,ECA,0
206,Armenia,ARM,1961,NA,ECA,0
207,Armenia,ARM,1962,NA,ECA,0
208,Armenia,ARM,1963,NA,ECA,0
209,Armenia,ARM,1964,NA,ECA,0
210,Armenia,ARM,1965,NA,ECA,0
211,Armenia,ARM,1966,NA,ECA,0
212,Armenia,ARM,1967,NA,ECA,0
213,Armenia,ARM,1968,NA,ECA,0
214,Armenia,ARM,1969,NA,ECA,0
215,Armenia,ARM,1970,NA,ECA,0
216,Armenia,ARM,1971,NA,ECA,0
217,Armenia,ARM,1972,NA,ECA,0
218,Armenia,ARM,1973,NA,ECA,0
219,Armenia,ARM,1974,NA,ECA,0
220,Armenia,ARM,1975,NA,ECA,0
221,Armenia,ARM,1976,NA,ECA,0
222,Armenia,ARM,1977,NA,ECA,0
223,Armenia,ARM,1978,NA,ECA,0
224,Armenia,ARM,1979,NA,ECA,0
225,Armenia,ARM,1980,NA,ECA,0
226,Armenia,ARM,1981,NA,ECA,0
227,Armenia,ARM,1982,NA,ECA,0
228,Armenia,ARM,1983,NA,ECA,0
229,Armenia,ARM,1984,NA,ECA,0
230,Armenia,ARM,1985,NA,ECA,0
231,Armenia,ARM,1986,NA,ECA,0
232,Armenia,ARM,1987,NA,ECA,0
233,Armenia,ARM,1988,NA,ECA,0
234,Armenia,ARM,1989,NA,ECA,0
235,Armenia,ARM,1990,795.3789063,ECA,0
236,Armenia,ARM,1991,708.8475342,ECA,1
237,Armenia,ARM,1992,419.976593,ECA,1
238,Armenia,ARM,1993,392.0608521,ECA,1
239,Armenia,ARM,1994,423.2577515,ECA,1
240,Armenia,ARM,1995,461.9193726,ECA,1
241,Armenia,ARM,1996,496.8729248,ECA,0
242,Armenia,ARM,1997,519.4909058,ECA,0
243,Armenia,ARM,1998,562.0275879,ECA,1
244,Armenia,ARM,1999,584.0454102,ECA,1
245,Armenia,ARM,2000,621.4248047,ECA,1
246,Armenia,ARM,2001,683.0968018,ECA,1
247,Armenia,ARM,2002,774.3699951,ECA,1
248,Armenia,ARM,2003,883.2457275,ECA,1
249,Armenia,ARM,2004,975.046814,ECA,1
250,Armenia,ARM,2005,1109.033813,ECA,1
251,Armenia,ARM,2006,1253.813354,ECA,1
252,Armenia,ARM,2007,1424.190552,ECA,1
253,Armenia,ARM,2008,1520.033936,ECA,1
254,Armenia,ARM,2009,1302.457031,ECA,1
255,Armenia,ARM,2010,1326.741699,ECA,1
256,Antigua and Barbuda,ATG,1960,NA,LAC,NA
257,Antigua and Barbuda,ATG,1961,NA,LAC,NA
258,Antigua and Barbuda,ATG,1962,NA,LAC,NA
259,Antigua and Barbuda,ATG,1963,NA,LAC,NA
260,Antigua and Barbuda,ATG,1964,NA,LAC,NA
261,Antigua and Barbuda,ATG,1965,NA,LAC,NA
262,Antigua and Barbuda,ATG,1966,NA,LAC,NA
263,Antigua and Barbuda,ATG,1967,NA,LAC,NA
264,Antigua and Barbuda,ATG,1968,NA,LAC,NA
265,Antigua and Barbuda,ATG,1969,NA,LAC,NA
266,Antigua and Barbuda,ATG,1970,NA,LAC,NA
267,Antigua and Barbuda,ATG,1971,NA,LAC,NA
268,Antigua and Barbuda,ATG,1972,NA,LAC,NA
269,Antigua and Barbuda,ATG,1973,NA,LAC,NA
270,Antigua and Barbuda,ATG,1974,NA,LAC,NA
271,Antigua and Barbuda,ATG,1975,NA,LAC,NA
272,Antigua and Barbuda,ATG,1976,NA,LAC,NA
273,Antigua and Barbuda,ATG,1977,3815.953613,LAC,NA
274,Antigua and Barbuda,ATG,1978,3962.541016,LAC,NA
275,Antigua and Barbuda,ATG,1979,4254.015137,LAC,NA
276,Antigua and Barbuda,ATG,1980,4639.1875,LAC,NA
277,Antigua and Barbuda,ATG,1981,4869.479492,LAC,1
278,Antigua and Barbuda,ATG,1982,4936.892578,LAC,1
279,Antigua and Barbuda,ATG,1983,5244.929199,LAC,1
280,Antigua and Barbuda,ATG,1984,5850.65625,LAC,1
281,Antigua and Barbuda,ATG,1985,6422.812012,LAC,1
282,Antigua and Barbuda,ATG,1986,7360.346191,LAC,1
283,Antigua and Barbuda,ATG,1987,8097.651855,LAC,1
284,Antigua and Barbuda,ATG,1988,8651.250977,LAC,1
285,Antigua and Barbuda,ATG,1989,9220.861328,LAC,1
286,Antigua and Barbuda,ATG,1990,9454.021484,LAC,1
287,Antigua and Barbuda,ATG,1991,9561.693359,LAC,1
288,Antigua and Barbuda,ATG,1992,9484.40332,LAC,1
289,Antigua and Barbuda,ATG,1993,9775.601563,LAC,1
290,Antigua and Barbuda,ATG,1994,10136.69922,LAC,1
291,Antigua and Barbuda,ATG,1995,9466.095703,LAC,1
292,Antigua and Barbuda,ATG,1996,9844.761719,LAC,1
293,Antigua and Barbuda,ATG,1997,10058.4873,LAC,1
294,Antigua and Barbuda,ATG,1998,10237.41113,LAC,1
295,Antigua and Barbuda,ATG,1999,10407.5498,LAC,1
296,Antigua and Barbuda,ATG,2000,10334.38086,LAC,1
297,Antigua and Barbuda,ATG,2001,10361.5957,LAC,1
298,Antigua and Barbuda,ATG,2002,10445.95703,LAC,1
299,Antigua and Barbuda,ATG,2003,10813.28223,LAC,1
300,Antigua and Barbuda,ATG,2004,11417.10645,LAC,1
301,Antigua and Barbuda,ATG,2005,11742.44238,LAC,1
302,Antigua and Barbuda,ATG,2006,13139.27246,LAC,1
303,Antigua and Barbuda,ATG,2007,14372.94238,LAC,1
304,Antigua and Barbuda,ATG,2008,14319.91113,LAC,1
305,Antigua and Barbuda,ATG,2009,12574.90527,LAC,1
306,Antigua and Barbuda,ATG,2010,11894.46387,LAC,1
307,Australia,AUS,1960,9393.286133,INL,1
308,Australia,AUS,1961,9439.130859,INL,1
309,Australia,AUS,1962,9337.441406,INL,1
310,Australia,AUS,1963,9733.453125,INL,1
311,Australia,AUS,1964,10210.29199,INL,1
312,Australia,AUS,1965,10612.7793,INL,1
313,Australia,AUS,1966,10619.14453,INL,1
314,Australia,AUS,1967,11143.54199,INL,1
315,Australia,AUS,1968,11511.74707,INL,1
316,Australia,AUS,1969,12067.74316,INL,1
317,Australia,AUS,1970,12679.32715,INL,1
318,Australia,AUS,1971,12750.56445,INL,1
319,Australia,AUS,1972,13010.45313,INL,1
320,Australia,AUS,1973,13149.2666,INL,1
321,Australia,AUS,1974,13341.86328,INL,1
322,Australia,AUS,1975,13342.66602,INL,1
323,Australia,AUS,1976,13557.4043,INL,1
324,Australia,AUS,1977,13872.51563,INL,1
325,Australia,AUS,1978,13836.6875,INL,1
326,Australia,AUS,1979,14251.02441,INL,1
327,Australia,AUS,1980,14506.9043,INL,1
328,Australia,AUS,1981,14765.10645,INL,1
329,Australia,AUS,1982,14989.65039,INL,1
330,Australia,AUS,1983,14459.9209,INL,1
331,Australia,AUS,1984,14954.57813,INL,1
332,Australia,AUS,1985,15508.32617,INL,1
333,Australia,AUS,1986,15950.61133,INL,1
334,Australia,AUS,1987,16110.98438,INL,1
335,Australia,AUS,1988,16780.23828,INL,1
336,Australia,AUS,1989,17148.62695,INL,1
337,Australia,AUS,1990,17500.7168,INL,1
338,Australia,AUS,1991,17237.72852,INL,1
339,Australia,AUS,1992,17107.1582,INL,1
340,Australia,AUS,1993,17632.79883,INL,1
341,Australia,AUS,1994,18139.11523,INL,1
342,Australia,AUS,1995,18627.40625,INL,1
343,Australia,AUS,1996,19153.00195,INL,1
344,Australia,AUS,1997,19692.30469,INL,1
345,Australia,AUS,1998,20381.76367,INL,1
346,Australia,AUS,1999,21189.94922,INL,1
347,Australia,AUS,2000,21766.17383,INL,1
348,Australia,AUS,2001,21919.5293,INL,1
349,Australia,AUS,2002,22498.92578,INL,1
350,Australia,AUS,2003,22950.19141,INL,1
351,Australia,AUS,2004,23628.42383,INL,1
352,Australia,AUS,2005,24008.6582,INL,1
353,Australia,AUS,2006,24386.04297,INL,1
354,Australia,AUS,2007,24806.25,INL,1
355,Australia,AUS,2008,25246.46094,INL,1
356,Australia,AUS,2009,25083.35352,INL,1
357,Australia,AUS,2010,25249.98633,INL,1
358,Austria,AUT,1960,7434.183594,INL,1
359,Austria,AUT,1961,7802.972656,INL,1
360,Austria,AUT,1962,7960.707031,INL,1
361,Austria,AUT,1963,8237.060547,INL,1
362,Austria,AUT,1964,8683.454102,INL,1
363,Austria,AUT,1965,8927.460938,INL,1
364,Austria,AUT,1966,9365.305664,INL,1
365,Austria,AUT,1967,9575.183594,INL,1
366,Austria,AUT,1968,9951.607422,INL,1
367,Austria,AUT,1969,10539.69727,INL,1
368,Austria,AUT,1970,11219.30957,INL,1
369,Austria,AUT,1971,11740.66406,INL,1
370,Austria,AUT,1972,12397.24707,INL,1
371,Austria,AUT,1973,12931.68066,INL,1
372,Austria,AUT,1974,13418.60645,INL,1
373,Austria,AUT,1975,13405.31836,INL,1
374,Austria,AUT,1976,14043.8623,INL,1
375,Austria,AUT,1977,14741.60742,INL,1
376,Austria,AUT,1978,14731.98926,INL,1
377,Austria,AUT,1979,15562.28906,INL,1
378,Austria,AUT,1980,15839.85156,INL,1
379,Austria,AUT,1981,15776.72949,INL,1
380,Austria,AUT,1982,16072.37207,INL,1
381,Austria,AUT,1983,16573.7207,INL,1
382,Austria,AUT,1984,16584.82227,INL,1
383,Austria,AUT,1985,16984.21484,INL,1
384,Austria,AUT,1986,17366.63477,INL,1
385,Austria,AUT,1987,17589.32031,INL,1
386,Austria,AUT,1988,18068.35547,INL,1
387,Austria,AUT,1989,18660.13867,INL,1
388,Austria,AUT,1990,19290.86719,INL,1
389,Austria,AUT,1991,19736.80273,INL,1
390,Austria,AUT,1992,19889.29102,INL,1
391,Austria,AUT,1993,19799.79297,INL,1
392,Austria,AUT,1994,20160.20898,INL,1
393,Austria,AUT,1995,20692.25586,INL,1
394,Austria,AUT,1996,21174.05273,INL,1
395,Austria,AUT,1997,21638.4082,INL,1
396,Austria,AUT,1998,22432.91016,INL,1
397,Austria,AUT,1999,23181.69336,INL,1
398,Austria,AUT,2000,23974.18359,INL,1
399,Austria,AUT,2001,24087.35547,INL,1
400,Austria,AUT,2002,24375.11328,INL,1
401,Austria,AUT,2003,24466.70703,INL,1
402,Austria,AUT,2004,24945.04883,INL,1
403,Austria,AUT,2005,25370.4668,INL,1
404,Austria,AUT,2006,26171.69141,INL,1
405,Austria,AUT,2007,27036.48828,INL,1
406,Austria,AUT,2008,27295.12695,INL,1
407,Austria,AUT,2009,26166.2168,INL,1
408,Austria,AUT,2010,26692.98438,INL,1
409,Azerbaijan,AZE,1960,NA,ECA,0
410,Azerbaijan,AZE,1961,NA,ECA,0
411,Azerbaijan,AZE,1962,NA,ECA,0
412,Azerbaijan,AZE,1963,NA,ECA,0
413,Azerbaijan,AZE,1964,NA,ECA,0
414,Azerbaijan,AZE,1965,NA,ECA,0
415,Azerbaijan,AZE,1966,NA,ECA,0
416,Azerbaijan,AZE,1967,NA,ECA,0
417,Azerbaijan,AZE,1968,NA,ECA,0
418,Azerbaijan,AZE,1969,NA,ECA,0
419,Azerbaijan,AZE,1970,NA,ECA,0
420,Azerbaijan,AZE,1971,NA,ECA,0
421,Azerbaijan,AZE,1972,NA,ECA,0
422,Azerbaijan,AZE,1973,NA,ECA,0
423,Azerbaijan,AZE,1974,NA,ECA,0
424,Azerbaijan,AZE,1975,NA,ECA,0
425,Azerbaijan,AZE,1976,NA,ECA,0
426,Azerbaijan,AZE,1977,NA,ECA,0
427,Azerbaijan,AZE,1978,NA,ECA,0
428,Azerbaijan,AZE,1979,NA,ECA,0
429,Azerbaijan,AZE,1980,NA,ECA,0
430,Azerbaijan,AZE,1981,NA,ECA,0
431,Azerbaijan,AZE,1982,NA,ECA,0
432,Azerbaijan,AZE,1983,NA,ECA,0
433,Azerbaijan,AZE,1984,NA,ECA,0
434,Azerbaijan,AZE,1985,NA,ECA,0
435,Azerbaijan,AZE,1986,NA,ECA,0
436,Azerbaijan,AZE,1987,NA,ECA,0
437,Azerbaijan,AZE,1988,NA,ECA,0
438,Azerbaijan,AZE,1989,NA,ECA,0
439,Azerbaijan,AZE,1990,1250.740112,ECA,0
440,Azerbaijan,AZE,1991,1222.85376,ECA,0
441,Azerbaijan,AZE,1992,932.256897,ECA,1
442,Azerbaijan,AZE,1993,706.0969238,ECA,0
443,Azerbaijan,AZE,1994,559.3831787,ECA,0
444,Azerbaijan,AZE,1995,487.7263489,ECA,0
445,Azerbaijan,AZE,1996,489.1026001,ECA,0
446,Azerbaijan,AZE,1997,512.5026245,ECA,0
447,Azerbaijan,AZE,1998,558.4274292,ECA,0
448,Azerbaijan,AZE,1999,594.5106812,ECA,0
449,Azerbaijan,AZE,2000,655.0974121,ECA,0
450,Azerbaijan,AZE,2001,714.3956909,ECA,0
451,Azerbaijan,AZE,2002,784.2478638,ECA,0
452,Azerbaijan,AZE,2003,865.5012817,ECA,0
453,Azerbaijan,AZE,2004,945.4691772,ECA,0
454,Azerbaijan,AZE,2005,1182.918457,ECA,0
455,Azerbaijan,AZE,2006,1573.642212,ECA,0
456,Azerbaijan,AZE,2007,1945.637573,ECA,0
457,Azerbaijan,AZE,2008,2110.970459,ECA,0
458,Azerbaijan,AZE,2009,2259.881836,ECA,0
459,Azerbaijan,AZE,2010,2344.896973,ECA,0
460,Burundi,BDI,1960,98.47336578,AFR,NA
461,Burundi,BDI,1961,83.45013428,AFR,NA
462,Burundi,BDI,1962,89.44438934,AFR,0
463,Burundi,BDI,1963,91.5364151,AFR,0
464,Burundi,BDI,1964,95.56324005,AFR,0
465,Burundi,BDI,1965,97.54879761,AFR,0
466,Burundi,BDI,1966,100.0983582,AFR,0
467,Burundi,BDI,1967,111.6827087,AFR,0
468,Burundi,BDI,1968,109.2197418,AFR,0
469,Burundi,BDI,1969,105.8074341,AFR,0
470,Burundi,BDI,1970,126.6065292,AFR,0
471,Burundi,BDI,1971,128.7516022,AFR,0
472,Burundi,BDI,1972,119.5859528,AFR,0
473,Burundi,BDI,1973,126.9365616,AFR,0
474,Burundi,BDI,1974,124.9016037,AFR,0
475,Burundi,BDI,1975,124.1973267,AFR,0
476,Burundi,BDI,1976,131.8391113,AFR,0
477,Burundi,BDI,1977,144.0103302,AFR,0
478,Burundi,BDI,1978,139.3354492,AFR,0
479,Burundi,BDI,1979,137.9829865,AFR,0
480,Burundi,BDI,1980,135.4430237,AFR,0
481,Burundi,BDI,1981,147.3745422,AFR,0
482,Burundi,BDI,1982,141.2351532,AFR,0
483,Burundi,BDI,1983,141.7451477,AFR,0
484,Burundi,BDI,1984,137.3514862,AFR,0
485,Burundi,BDI,1985,148.6128082,AFR,0
486,Burundi,BDI,1986,148.6142731,AFR,0
487,Burundi,BDI,1987,151.9914551,AFR,0
488,Burundi,BDI,1988,154.9968872,AFR,0
489,Burundi,BDI,1989,152.8849792,AFR,0
490,Burundi,BDI,1990,154.4418182,AFR,0
491,Burundi,BDI,1991,158.6940308,AFR,0
492,Burundi,BDI,1992,157.2463989,AFR,0
493,Burundi,BDI,1993,144.9935455,AFR,0
494,Burundi,BDI,1994,137.4975281,AFR,0
495,Burundi,BDI,1995,125.1595078,AFR,0
496,Burundi,BDI,1996,114.1433487,AFR,0
497,Burundi,BDI,1997,111.579155,AFR,0
498,Burundi,BDI,1998,116.0899811,AFR,0
499,Burundi,BDI,1999,113.8174896,AFR,0
500,Burundi,BDI,2000,111.2368698,AFR,0
501,Burundi,BDI,2001,111.3350754,AFR,0
502,Burundi,BDI,2002,113.5528946,AFR,0
503,Burundi,BDI,2003,109.1669464,AFR,1
504,Burundi,BDI,2004,111.1797256,AFR,1
505,Burundi,BDI,2005,108.9023819,AFR,1
506,Burundi,BDI,2006,111.0689087,AFR,1
507,Burundi,BDI,2007,111.5830765,AFR,1
508,Burundi,BDI,2008,113.1456985,AFR,1
509,Burundi,BDI,2009,113.8456955,AFR,1
510,Burundi,BDI,2010,115.3059921,AFR,1
511,Belgium,BEL,1960,7454.824707,INL,1
512,Belgium,BEL,1961,7800.002441,INL,1
513,Belgium,BEL,1962,8173.9375,INL,1
514,Belgium,BEL,1963,8466.102539,INL,1
515,Belgium,BEL,1964,8969.762695,INL,1
516,Belgium,BEL,1965,9205.168945,INL,1
517,Belgium,BEL,1966,9431.750977,INL,1
518,Belgium,BEL,1967,9742.204102,INL,1
519,Belgium,BEL,1968,10110.95117,INL,1
520,Belgium,BEL,1969,10750.80078,INL,1
521,Belgium,BEL,1970,11360.19531,INL,1
522,Belgium,BEL,1971,11791.4834,INL,1
523,Belgium,BEL,1972,12367.38965,INL,1
524,Belgium,BEL,1973,13115.30664,INL,1
525,Belgium,BEL,1974,13670.97266,INL,1
526,Belgium,BEL,1975,13363.53613,INL,1
527,Belgium,BEL,1976,14093.73828,INL,1
528,Belgium,BEL,1977,14164.48633,INL,1
529,Belgium,BEL,1978,14553.44141,INL,1
530,Belgium,BEL,1979,14880.7666,INL,1
531,Belgium,BEL,1980,15524.95605,INL,1
532,Belgium,BEL,1981,15482.00586,INL,1
533,Belgium,BEL,1982,15578.35547,INL,1
534,Belgium,BEL,1983,15628.17676,INL,1
535,Belgium,BEL,1984,16013.86816,INL,1
536,Belgium,BEL,1985,16273.53516,INL,1
537,Belgium,BEL,1986,16564.25781,INL,1
538,Belgium,BEL,1987,16931.89844,INL,1
539,Belgium,BEL,1988,17675.3418,INL,1
540,Belgium,BEL,1989,18222.2168,INL,1
541,Belgium,BEL,1990,18737.95508,INL,1
542,Belgium,BEL,1991,19010.66211,INL,1
543,Belgium,BEL,1992,19223.49805,INL,1
544,Belgium,BEL,1993,18964.36523,INL,1
545,Belgium,BEL,1994,19516.09961,INL,1
546,Belgium,BEL,1995,19939.70703,INL,1
547,Belgium,BEL,1996,20184.26758,INL,1
548,Belgium,BEL,1997,20887.55469,INL,1
